Bug ID,Bug Fix Commit Hash,Date of Commit
CXF-3613,e74b62fa7554f68ecf46eb1f578500fedcc65e41,2012-10-24T21:08:47+00:00
CXF-806,7cb48e03d9a2875bb590dc74330e3817d530d9bf,2019-07-13T12:31:26-04:00
CXF-806,34473b533d14ca0c4e5ba24e3d92b0d5f402973a,2019-07-02T16:55:15-04:00
CXF-806,55fff5e59e1cc1015507842e0177d7b083ea4795,2019-07-02T14:55:04-04:00
CXF-806,21b1df73ccd9da90b4eb9c28d457afdbb81d78cf,2019-07-02T15:22:33+01:00
CXF-806,84217540c798c5ccfacd0f3a031644bcc0b272d7,2019-07-02T12:56:48+01:00
CXF-806,93bc0ddb7f662cb0587210f861f672e7a62f7ff4,2019-07-02T12:47:59+01:00
CXF-806,d4a28ed9d3d1f136263565516accfae9366c41b2,2019-06-28T12:38:38-04:00
CXF-806,5059b7ba0c0a3fdd9ac6b2b9585df8e23bf1f005,2019-06-20T12:11:39+01:00
CXF-806,82d721c06aa394ee3f57f0835a0fb01ab14039d6,2009-10-10T22:32:35+00:00
CXF-3614,8c23d529092ad20eb28958555a54f9e4bb628ee2,2011-06-23T15:11:04+00:00
CXF-4946,dba906dad34b6e491284aac3e0e6685c469ca45d,2013-04-11T16:21:13+00:00
CXF-4946,8b750c1fffdf66419b6878d4a12853fcad4ff8d9,2013-04-04T13:38:52+00:00
CXF-804,605e2ec9844a890a0c5a1b56a16c1f603be61bcf,2019-05-28T11:26:59-04:00
CXF-804,647156c2a17552b3899a46cca35440c420ceaf85,2019-05-28T11:14:17-04:00
CXF-804,c55faf9728791395ff7749beb50781b1a710c477,2019-05-28T10:32:15-04:00
CXF-804,675222439f1a9873ee7ffaa81f2301cec0664e4d,2019-05-28T09:59:36-04:00
CXF-804,36428ee52da64efb853f8cc9d249d3bfc89d17fb,2019-05-27T22:06:15-04:00
CXF-804,5b2f078eda2ede0f6afb12b146869403c1c2d3fb,2019-05-27T21:41:22-04:00
CXF-804,513f83ecbadcae805d541ee246bf1ae0e80fda53,2019-05-23T13:46:06-04:00
CXF-804,5cfbdfeb59581514f3b2773abdca57728e19fdad,2019-05-23T12:28:44-04:00
CXF-804,85b75632f62ea5cabdb4909f2ec4844b6bd4389c,2019-05-22T17:17:15-04:00
CXF-804,d1315732be55b89c25f66213d1f0a0e0567d8abc,2019-05-21T13:49:24-04:00
CXF-804,a4f7ddc2b51a2cbe0eaebd74e8f56de2753133da,2019-05-21T09:27:16-04:00
CXF-804,5c4d446b66597dde2bf70e8971112547273bbf29,2019-05-16T17:18:37-04:00
CXF-804,5464908d75ec9a2cd7093407dba7723c1269a65d,2019-05-16T10:34:24+08:00
CXF-804,12f635546b2b2d84db78d07e20f58d23b04a8640,2019-05-15T12:09:20+01:00
CXF-4947,569847fb98fb4b1ef293327b863571e978ba8175,2013-04-25T18:40:47+00:00
CXF-4947,185dc7344d06d283382066f0fa254fd414355cf4,2013-04-04T16:50:21+00:00
CXF-4949,05fe97f4a20cd8524eb0869d1c62cb29feda9c04,2013-04-17T11:58:34+00:00
CXF-3618,f488ebe8cf0977980d6a399b5cd2b13c0c98dd87,2011-06-24T15:13:26+00:00
CXF-809,b7790182d73bfd099688f64394f48ff82bf5aa10,2019-08-28T07:12:14-04:00
CXF-809,8acdfbfb9ce4847be78e8b1922d91211fada9717,2019-08-27T17:27:05+01:00
CXF-809,62e828c7e74d0dd5d4e337a090344a13501d8aeb,2019-08-23T16:04:04+01:00
CXF-809,d95ed5652839eba4124c761aeb277ac67312e335,2019-08-23T10:13:47+01:00
CXF-809,75e9ae0a7d31c14098e821e723cd766aa1e88785,2019-08-14T10:18:24+01:00
CXF-809,09dba95432b0d1b2cb9b39f1e712bc04e80bbd8c,2019-08-09T12:43:31-04:00
CXF-3619,8b599f789721b2c0a6cfbd5ebde2b115bf302282,2011-07-03T12:20:26+00:00
CXF-808,768c0959b6e1882badeb55387f1d2fc34b57237e,2019-08-24T08:14:28-04:00
CXF-808,d47f3a587d4982b9eeccd8b974fbde6bc996530f,2019-08-22T11:44:01+01:00
CXF-808,c453a20f958b49119029b229a908f94848fb7f2d,2019-08-07T20:40:43-04:00
CXF-808,29789d31b2613c1d81f6afbfaef2677bdd4d5d0e,2019-07-31T11:37:12-04:00
CXF-808,60f0e66fbfe2df15e35e67594f8a0350f17a9691,2019-07-30T19:10:09-04:00
CXF-808,6bff3cbd8d1a632ee816d9674894c9d12e81d156,2019-07-30T09:07:33-05:00
CXF-808,a0863e63b2c874307b2a8401a2dccbd95b724a3e,2019-07-29T09:51:39-05:00
