Bug ID,Bug Fix Commit Hash,Date of Commit
MARMOTTA-194,6c6288f4c77d9bcdfefcda3cf7d7e6610c9db2cb,2013-04-11T13:17:05+02:00
MARMOTTA-28,ec26977c9faf8732f1fcaff964c02b383f800bf8,2013-09-13T10:19:54+02:00
MARMOTTA-28,647cbaed0f84a76ac031b561c2f6753f266c2cd9,2013-09-11T17:56:02+02:00
MARMOTTA-28,5f777a16a38cf69761bd3d0d001a63f20d80dab5,2013-09-11T17:17:00+02:00
MARMOTTA-28,213495ccd5846b2c6a130bad9bb5eabb3d9cd1af,2013-09-11T11:12:54+02:00
MARMOTTA-28,dec278ceccc1481aea048bfb497fc75c8b35e45a,2013-09-09T18:06:22+02:00
MARMOTTA-28,9117321a5434daf8a2d738dbd6613f402d9288ad,2013-09-09T17:46:18+02:00
MARMOTTA-28,a766304cc24a67e27798a96226ed5f36331ef1ce,2013-09-02T18:15:00+02:00
MARMOTTA-28,11aae1b5ae23aca6dfab392ed2d94fa7f8957e4b,2013-09-02T17:57:03+02:00
MARMOTTA-28,2f9074f1e8134689623bc259aa052ba107ef38a1,2013-08-27T11:46:21+02:00
MARMOTTA-28,704a28d97f7df5e947f979434732614cf8ff7072,2013-08-27T11:43:53+02:00
MARMOTTA-28,38c7212e4dfe297f7ddba89420f9972cf2ddcb7f,2013-08-27T11:39:47+02:00
MARMOTTA-28,30d5e83dae4478d97a765ad056292cf9562ee6f1,2013-08-26T15:55:07+02:00
MARMOTTA-28,363160501fbf4feeb520a01f7eadf152dd5b134e,2013-08-26T12:44:24+02:00
MARMOTTA-28,a16b7f0091db300bc70ac868f1c13ce3b067cb91,2013-08-26T12:34:00+02:00
MARMOTTA-28,a20d9357313ed9818551507bbc60b302262d6c03,2013-08-23T18:07:58+02:00
MARMOTTA-28,068ffc5faa9b1f46d040726ae5c3dd7052a202f2,2013-08-23T14:14:26+02:00
MARMOTTA-28,0b5ef8023fa369caecc4f064ca345e54e4696ce3,2013-08-23T12:05:30+02:00
MARMOTTA-28,b605f15d1bc4e7ea0ada0eb248a40be9e9d2c1e0,2013-08-23T12:05:29+02:00
MARMOTTA-28,a5498ba61f8962b03107c8fb8512875459185916,2013-08-22T14:00:08+02:00
MARMOTTA-28,52d6cec64e6d0a5e5c144246aa3d7615fcea2c9e,2013-07-29T18:26:00+02:00
MARMOTTA-28,4a25be776a5a98374c7f5cc62b6429258d0d82f3,2013-07-29T18:18:00+02:00
MARMOTTA-29,9cc67b2c8482923605f1c3c51738b5d51c78d812,2013-10-24T16:10:21+02:00
MARMOTTA-29,3d388d38da2bccd19673bd9200e449bcaed9c2d6,2013-10-17T17:22:20+02:00
MARMOTTA-29,6baff8795d820ea6ba6940551259306be613e87c,2013-09-03T13:55:28+02:00
MARMOTTA-29,11aae1b5ae23aca6dfab392ed2d94fa7f8957e4b,2013-09-02T17:57:03+02:00
MARMOTTA-29,1b697565ec6c1c9c865c741c899001525c05db75,2013-09-02T11:12:51+02:00
MARMOTTA-29,009566090cea4a6bf6042997418cb1cfec9ed104,2013-09-02T10:08:48+02:00
MARMOTTA-29,34771f266d563f01f0c3ac9a8db56589f231642f,2013-08-29T09:40:48+02:00
MARMOTTA-29,4a7489ead22535b7e5f0978b15b5899e254ed710,2013-08-28T16:59:34+02:00
MARMOTTA-29,1a2da39cd73b0681a679a3cd727d195ce6ddf75c,2013-08-28T16:38:04+02:00
MARMOTTA-29,857281f1200abcc26415dc92915b4fb989450dfb,2013-08-28T16:34:03+02:00
MARMOTTA-29,c31317eea101e1b38aad0291f0193da4414d61aa,2013-08-28T16:17:47+02:00
MARMOTTA-29,455957b22ac186cf4513af0288fba7959013edb9,2013-08-28T16:13:10+02:00
MARMOTTA-29,54b765008bbb6a2d976a68d7cfb5983fb2f0e707,2013-08-27T16:17:40+02:00
MARMOTTA-29,d9c4190ed978d9e75bcd5bc000b3994df2cdb91f,2013-08-27T16:13:49+02:00
MARMOTTA-29,bac8dee5882c3a17981ee86e2c1ba11147fbe8de,2013-08-27T13:34:14+02:00
MARMOTTA-197,7df9f1d36285767a8d987f509414cd7881e478aa,2013-05-07T16:07:56+02:00
MARMOTTA-197,9629d75ccdbd059326f66e57b11433fb2fcb8831,2013-05-07T16:06:31+02:00
MARMOTTA-514,8e0160f8dffcae7bb344712edaa5c0a4cbb9db1f,2014-09-25T18:11:37+02:00
MARMOTTA-514,7e5683c0d56dc9cbe7a81730b2fd3c4b7757a85f,2014-09-25T16:36:18+02:00
MARMOTTA-514,0a791f4260f9cfd8ca74265c0ff0d6fa94f3b164,2014-09-16T17:45:07+02:00
MARMOTTA-636,1d2048394fcce7a41ef060ff05a6445c824819b8,2016-05-02T09:09:07+02:00
MARMOTTA-636,48b8a9d2fe883281a248e9065d7a2f221001a9ce,2016-04-29T17:49:45+02:00
MARMOTTA-636,0bcd0297057f6fdd617e26a6fa25ecf7565bfa7b,2016-04-29T15:51:38+02:00
MARMOTTA-636,1eb1bceb387af2c8ad0049979f217666a3600c95,2016-04-29T15:51:21+02:00
MARMOTTA-631,503cbc8daae89641b8f5d60c04274e1dcde012ec,2016-03-03T11:36:04+01:00
MARMOTTA-631,8710b7e26934c78fc3c2813f61dc1611b0e90359,2016-03-03T11:25:32+01:00
MARMOTTA-511,bd6f585fec50e8566ffd92d25be6b7f5f816ab56,2014-07-08T10:32:27+02:00
MARMOTTA-512,94b502957b9e65e46bd41c36c6dabbb3d6d63ee8,2014-07-07T13:40:05+02:00
MARMOTTA-634,ff559ea4f1ff1b2217d2796c263d2e33e2bb4bd0,2016-04-19T09:55:48+02:00
MARMOTTA-634,aab258e6d2f9149ca40fb66912a8a2ce6613f51d,2016-04-19T09:55:24+02:00
MARMOTTA-634,3e90926eac4e40b2245fc7c793144d37e1764889,2016-04-19T08:39:13+02:00
MARMOTTA-513,d5241ed9f6f88598f0973d0bfda75c6add2fca9b,2014-07-11T15:00:45+02:00
MARMOTTA-513,42f5db0588112ab17974e42142a9c280dc729dcf,2014-07-09T12:24:34+02:00
MARMOTTA-22,d871482ed2aeec9ecbec7f2ba8f838b41553adde,2013-10-31T16:57:55+01:00
MARMOTTA-22,40ce6eb9abb1fe45f8954918ec5fd8038ffc40f5,2013-09-12T14:23:00+02:00
MARMOTTA-22,4e767a740abf395f826c133548b6e6dd744a3f48,2013-09-11T17:00:00+02:00
MARMOTTA-22,1a3a45ccc5724113ae1f5d6ada219d1a34152213,2013-09-10T12:30:34+02:00
MARMOTTA-22,b7502cae75b18d6898f26ed9a2d2201977d9298a,2013-08-28T14:09:47+02:00
MARMOTTA-22,73d88b78953d592f3b47dce00f84d060949c3c39,2013-05-07T16:13:00+02:00
MARMOTTA-22,9629d75ccdbd059326f66e57b11433fb2fcb8831,2013-05-07T16:06:31+02:00
MARMOTTA-22,ac1b54bd71afc5273f2ef9a4ec16adbea2f9dce7,2013-04-30T17:12:25+02:00
MARMOTTA-22,33bb55013eb2047be7ebaa5a6993b142d3fb93b3,2013-04-30T16:59:43+02:00
MARMOTTA-187,afdc86ac5ed17c56f1d86fad0a1c8758b1feff64,2013-04-08T18:10:56+02:00
MARMOTTA-187,62ed603e0e60788a60a5acfc00e07887db5e0c07,2013-04-03T15:09:51+02:00
MARMOTTA-188,f52a0dc22daed38456c4864b8fef7fefa8ac37b7,2013-04-05T17:48:12+02:00
MARMOTTA-185,d86c1fa1489020e7123f43e7ab18c1d748590439,2013-04-08T15:10:54+02:00
MARMOTTA-186,db0de752c17e7333c06029252872c13d5f1f4d1c,2013-04-08T18:11:09+02:00
MARMOTTA-186,29b22583c9dde3a2d45082a87583f495c311a55a,2013-04-03T15:29:35+02:00
MARMOTTA-625,528b341299e7f4db79e820839f979c070cd40dc1,2016-02-15T15:05:53+01:00
MARMOTTA-627,808403d163079271dbc1db0dbf22e6faf0f1b924,2016-02-11T14:41:24+01:00
MARMOTTA-627,6eb09733b31eeb935d0f8c003b75f4d110cdb063,2016-02-11T14:41:04+01:00
MARMOTTA-627,1eb006530f6070fdce26c970fd77b22f69a960c9,2016-02-11T14:40:18+01:00
MARMOTTA-627,1413bb858b24c61600cd82ba80ff1de784d3056a,2016-02-11T14:32:49+01:00
MARMOTTA-627,cfdf9e604352382ede3f05dac39004c929981ebe,2016-02-11T14:27:43+01:00
MARMOTTA-506,478035e957954fc6f6669e6001d61cd4797b7399,2014-09-22T17:02:35+02:00
MARMOTTA-506,d6c49ac1edaf1b0ff3cf3bab44f2a1e0ea4cf27d,2014-09-22T14:51:17+02:00
MARMOTTA-502,ab80f7400a7198c43758e05ee2a84fc668a2ca7e,2014-05-19T15:51:24+02:00
MARMOTTA-628,0b07a02b04ea5a84a73e834f8aa671bf3fbf9e1f,2016-02-12T13:23:57+01:00
MARMOTTA-628,2a6f700c3368438acb873dc1040ed83a329cd27c,2016-02-12T13:21:36+01:00
MARMOTTA-628,1eb006530f6070fdce26c970fd77b22f69a960c9,2016-02-11T14:40:18+01:00
MARMOTTA-190,ec458ce78a14b71768b9a0ac19ee1bde2c0eb418,2013-04-08T17:46:49+02:00
MARMOTTA-190,d7f7062e9e00226c48c350736115e09d9991c3e4,2013-04-08T17:27:26+02:00
MARMOTTA-191,deb2d4f30d006d0dfb2a8a32dea0ba9f1bbcb5bb,2013-07-11T13:04:46+02:00
MARMOTTA-651,3ce0fdcb4e34609e19c909c09d9d717598dd620b,2016-09-01T10:13:57+02:00
MARMOTTA-651,ffd00144bde44609ff708fc903020d6eb8fcbc39,2016-07-26T10:34:54+02:00
MARMOTTA-410,31b83be3adc1c1de4a0abb091e6de325a508f265,2014-01-07T18:29:19+01:00
MARMOTTA-49,ff5645799bafd9e8fab9d744de3c925daf236b47,2014-09-20T19:52:40+02:00
MARMOTTA-49,4e63ca961f4687ce14e6242667ce140f23a522e8,2014-09-16T18:27:29+02:00
MARMOTTA-49,0c899417a9992c1e87b72cbfe0f5a031948c105f,2014-09-16T15:53:44+02:00
MARMOTTA-49,3753fe06066135adc1e33ad2ef192800dc9907cb,2014-09-16T11:52:55+02:00
MARMOTTA-49,0921acaa1e310beef16aa7ebdfd00e4170f89f49,2014-09-16T11:20:18+02:00
MARMOTTA-49,0d3bdf8cfc11dc047603fbd306aed338f2efd4d3,2014-07-24T12:38:47+02:00
MARMOTTA-49,1dd77c478c1c8771af966e4e0352c94213e6154c,2014-07-09T09:03:09+02:00
